Direction,Date,Message
Sent,"2025-08-06 07:36:43","i won’t bother you "
Received,"2025-08-06 07:45:53","You aren’t bothering me "
Received,"2025-08-06 07:46:04","I just have a seriously bad headache and I am so tired "
Received,"2025-08-06 08:20:00","I will have sixty today just letting you know"
Sent,"2025-08-06 11:45:55",when
Received,"2025-08-06 11:50:01","I’ll bring it over in a little before the kids get here "
Received,"2025-08-06 11:51:00","And they just pulled in fuck "
Received,"2025-08-06 11:51:09","I’ll get it over as soon as I can "
Sent,"2025-08-06 12:48:21",?
Received,"2025-08-06 12:53:35","I mean you can drive by and pick it up or you can wait until my dad gets back from Home Depot. I have to stay here because the plumber is here "
Received,"2025-08-06 13:05:36","I’ll be over shortly "
Received,"2025-08-06 13:16:16","On my way "
Received,"2025-08-06 15:55:45","Did he come yet "
Sent,"2025-08-06 16:05:49",no
Received,"2025-08-06 16:35:32","Alright. I’ll be over in a little to get money from your mom to buy her hair color "
Received,"2025-08-06 16:35:39","Do you know when he may be coming"
Sent,"2025-08-06 16:54:07","okay i got it"
Sent,"2025-08-06 16:54:14","am i going to see you at all today"
Sent,"2025-08-06 16:55:28","omg omg omg "
Sent,"2025-08-06 16:55:44","it’s happening tomorrow"
Sent,"2025-08-06 16:55:56","￼"
Sent,"2025-08-06 16:57:50","omg yesssssssss i haven’t been excited about something in months"
Sent,"2025-08-06 16:57:56",https://x.com/OpenAI/status/1953139020231569685
Received,"2025-08-06 17:02:00","Exciting "
Received,"2025-08-06 20:06:35","I will be over in a little bit "
Received,"2025-08-06 20:11:24","I need to go check on Sugie. Marika texted me and said she keeps calling but she isn’t answering and I texted and called Michelle but haven’t heard back from her "
Sent,"2025-08-06 21:06:58","ok liar"
Received,"2025-08-06 21:10:47","wtf "
Sent,"2025-08-06 21:11:35","…right"
Received,"2025-08-06 21:12:06","K I’ll come do her hair then leave. "
Sent,"2025-08-06 21:12:21","as opposed to?"
Sent,"2025-08-06 21:13:06","do you expect me to believe you were going to stay to spend time with me? "
Sent,"2025-08-06 21:14:44","also please annie - you lie about where you are going and who you’re with all of the time now

and that wasn’t painful enough so you decided that i don’t deserve your GPS anymore"
Received,"2025-08-06 21:15:10","You want to see Marika’s text "
Received,"2025-08-06 21:15:50","
On my way. So "
Sent,"2025-08-06 21:16:48","i want you to realize that it really hurts me and feels so shitty to know that you keep going out with “someone” all night and then don’t even care that i believe you are cheating on me "
Sent,"2025-08-06 21:17:41","i want you to go back to being my girlfriend idk

it’s so fucking weird that you think you’re entitled to cheat on me now and don’t feel bad about it at all"
Received,"2025-08-06 22:43:26","Home "
Sent,"2025-08-06 22:43:37","thank you"
Sent,"2025-08-06 22:59:34","I have to run out"
Received,"2025-08-06 23:00:26",Why
Received,"2025-08-06 23:00:48","Be careful please. Watch out for deer "
Sent,"2025-08-06 23:20:17","i’m back now"
Sent,"2025-08-06 23:20:27","thank you again for doing my hair"
Received,"2025-08-06 23:21:31","Okay good. You don’t have to thank me. I have been asking and wanting to do it. "
Received,"2025-08-06 23:21:43","It looks very very nice "
Received,"2025-08-06 23:21:50","I pat myself on the back "
Sent,"2025-08-06 23:23:49","annie please i wish you would spend just a minute to consider something..

you know me. you know how my brain works. 

you also know how completely freaked out and confused and hurt by what happened last weekend - on top of the stuff that i already needed you to help assure me wouldn’t be an issue before that.

if, after 10 years, you think that now i do not deserve to have your gps… for trust and for safety…i don’t know why you are with me then? "
Sent,"2025-08-06 23:33:55","okay message recieved. 

i am sorry.  you do not deserved to be bothered by how much it hurts that you're doing this to me."
Sent,"2025-08-07 06:39:28",
Sent,"2025-08-07 12:07:36","Do you want something today or are you good"
Received,"2025-08-07 12:08:30","Yeah. 60"
Sent,"2025-08-07 12:08:39",when
Received,"2025-08-07 12:11:41","I’ll bring it in a little "
Received,"2025-08-07 12:30:54","Claire is coming back to get the kids then I’ll go to the atm"
Received,"2025-08-07 13:00:44","Leaving in a few minutes "
Received,"2025-08-07 13:15:17","Can you come outside "
Received,"2025-08-07 13:15:27","I have to go to the post office and stuff for Sugie "
Sent,"2025-08-07 13:15:39",Now?
Received,"2025-08-07 13:15:57","Yeah I’m on Derrick "
Received,"2025-08-07 14:42:04","Do you have an idea of when he will be there. "
Sent,"2025-08-07 14:47:21","Not yet I'll let you know"
Sent,"2025-08-07 15:14:18","So is this just what we're doing you're just going to leave everything in such a misery that it falls apart that I break down that you get annoyed with the entire situation"
Sent,"2025-08-07 15:14:34","I'm asking virtually nothing of you you can't even try to meet that expectation"
Sent,"2025-08-07 15:14:55","You really think that the problem is me having your GPS and not the fact that you're out all night"
Sent,"2025-08-07 15:15:17","I shouldn't still be doing this but I am and if you are telling me that you want me to do this and why are you acting this wayO"
Sent,"2025-08-07 15:52:56","he’ll be here in a little bit thanks for ignoring m"
Received,"2025-08-07 15:58:57","I’ll be over. "
Received,"2025-08-07 16:45:11","Did he come. "
Sent,"2025-08-07 16:49:47","…i guess that means you’re not coming to hang out

yes, he came."
Received,"2025-08-07 16:51:53","I’ll be there in like ten. "
Received,"2025-08-07 16:53:01","Or less "
Sent,"2025-08-07 16:54:19","yes i get it annie - you will refuse to acknowledge anything i have to say about our relationship or what you are doing to me or us"
Sent,"2025-08-07 17:16:49","annie i can see it in your face. "
Sent,"2025-08-07 17:17:17","i have told you i don't want to chase someone who doesn't want me."
Sent,"2025-08-07 17:20:11","i love you with all of my heart and i have through everything."
Received,"2025-08-07 17:58:14","I do want you and I do want us to be together. "
Received,"2025-08-07 17:58:37","the eye glasses I ordered to try on came In "
Sent,"2025-08-07 18:46:10","then what is stopping you from giving me any kind of love or reassurance "
Sent,"2025-08-07 18:48:19","i’m not even asking you to address any of the things that happened, i am just asking for you to give me some reason to think you still love me and it hurts so fucking badly that you can’t do that after all this time and after how much i’ve gone through "
Sent,"2025-08-07 18:49:43","….are you actually coming back or not because it is awful to want to see you and think you’re coming and then wait for you only to be alone"
Sent,"2025-08-07 18:49:53","if you’re not just tell me no"
Sent,"2025-08-07 19:21:14","OK. thanks eggie 
"
Received,"2025-08-07 19:21:58","Dan. I ate some dinner and laid down and fell asleep "
Received,"2025-08-07 19:22:55","I have been going nonstop all day since 8:30"
Sent,"2025-08-07 19:24:13","Honestly it's OK you are allowed to say you would rather not spend time together"
Sent,"2025-08-07 19:24:33","I swear to God I'm not trying to be rude but what message do you think you're sending to me"
Sent,"2025-08-07 19:25:12","Does that mean you're not actually coming back again please just tell me yes or no because I don't want to sit here and wait if you're not coming"
Sent,"2025-08-07 19:43:24","Like….. Why?"
Sent,"2025-08-07 19:44:00","I'm not being rude I'm not being pushy. It just sucks to sit here and wait and not know and then you not come"
Sent,"2025-08-07 20:12:12","All right, I'm sorry for bothering you"
Received,"2025-08-07 21:45:48","Home. "
Sent,"2025-08-07 21:51:19","Thank you"
Received,"2025-08-08 12:59:24","Trying to get another forty dollars. I’ll let you know. Plus gotta get $72 for phone bill tomorrow fyi."
Sent,"2025-08-08 13:15:46","let me know soon please"
Sent,"2025-08-08 13:15:55","he might be doing something later this afternoon"
Received,"2025-08-08 13:16:58","Well I’m trying here. I can’t make it appear. Does your mom have forty she can spot until my mom sends me it "
Received,"2025-08-08 13:41:39","Call me "
Received,"2025-08-08 13:42:39","Can I send your mom the money and you go take it out the atm"
Received,"2025-08-08 13:45:41","I asked your mom she said that’s fine. "
Received,"2025-08-08 15:57:18","Did she hear anything "
Sent,"2025-08-08 17:38:18","…i miss you"
Sent,"2025-08-08 17:42:31","￼look how good the new chatGPT video generator is"
Received,"2025-08-08 17:43:33","Well actually if
You want to get technical "
Received,"2025-08-08 17:43:48","It doesn’t make sense where I am sitting in the car and the zoom out "
Received,"2025-08-08 17:45:37","But still cool "
Sent,"2025-08-08 17:46:07","￼"
Received,"2025-08-08 17:46:38","When I was pretty "
Sent,"2025-08-08 17:47:20","￼"
Sent,"2025-08-08 17:47:21","i said"
Sent,"2025-08-08 17:47:21","well you hate me"
Sent,"2025-08-08 17:47:21","so i guess it makes sense  you didn’t reply"
Sent,"2025-08-08 17:47:56","but i just want to make it known that i am literally like"
Sent,"2025-08-08 17:48:20","sick to my stomach already about what happens *this* weekend."
Sent,"2025-08-08 17:48:41","i’ve been dreading it all week and I’ve been hoping you would do something to quash that fear but"
Sent,"2025-08-08 17:49:12","you got mad at me for asking if i could see you at all so"
Received,"2025-08-08 17:50:48","I did not get mad Dan "
Sent,"2025-08-08 17:59:01",ok
Sent,"2025-08-08 17:59:20","…"
Sent,"2025-08-08 17:59:22",ok
Sent,"2025-08-08 17:59:37","i think you missed addressing the main point but"
Sent,"2025-08-08 17:59:41","i’m done trying"
Sent,"2025-08-08 17:59:52","i guess if you want to see me you know where i am"
Sent,"2025-08-08 18:01:32","and i’ll just deal with being worried or anxiety myself idk"
Sent,"2025-08-08 18:02:18","i should know by now that you’re entitled to cheat on me or do whatever you feel like and i don’t deserve to be given any peace of mind about it"
Sent,"2025-08-08 18:26:55","thanks annie i appreciate it"
Sent,"2025-08-08 19:57:51","seriously……..i fucking hate the weekend so much i knew you would just cut me out and disappear again"
Received,"2025-08-08 19:58:24","Well Dan I was at sugies "
Received,"2025-08-08 19:58:26","I’m at home "
Received,"2025-08-08 19:58:37","I’m taking a fucking shower and washing my hair. "
Sent,"2025-08-08 19:59:36","…yeah i get it"
Sent,"2025-08-08 20:02:08","again it's just so much worse to figure out that you don't want to see my by myself rather than just hearing it from you "
Sent,"2025-08-08 20:02:43","to be told you can't come over and then you go out all night"
Sent,"2025-08-08 20:09:57","again - it would hurt me much less if you just told me to go away. 

i really do not want to annoy you more or keep making you miserable - but i love you and i keep trying to believe you"
Sent,"2025-08-08 20:12:10","i'm sorry iti'll leave you alone so you can get ready.
"
Received,"2025-08-08 20:12:37","I AM NOT GOING ANYWHERE "
Received,"2025-08-08 20:12:45","I just got out of the fucking shower holy shit "
Sent,"2025-08-08 20:16:26","annie i'm not trying to be shitty with you - but you don't want me to know where you are or who you are with "
