Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:30FURVTCpbKyykjSEQzGkH,"Back To Black","Back To Black","Amy Winehouse",2006-10-27,240440,73,true,,2025-11-08T20:20:56Z,"","Universal-Island Records Ltd.",0.49,0.725,10,-3.304,1,0.0392,0.123,0.0000268,0.0983,0.335,123.28,4
spotify:track:6x0ex5urwhqB3AYLREVRUd,"Elastic Heart - From ""The Hunger Games: Catching Fire"" Soundtrack","Elastic Heart (From “The Hunger Games: Catching Fire” Soundtrack)","Sia;The Weeknd;Diplo",2013-01-01,257986,57,false,,2025-11-08T20:20:56Z,"moombahton","Hunger Games 2/Catching Fire",0.419,0.764,9,-6.214,1,0.0555,0.0538,0,0.135,0.474,130.121,4
spotify:track:4G6pR5UAn4slysJMciH7XO,"Bleeding Mascara","The Curse","Atreyu",2004,146160,0,false,,2025-11-08T20:20:56Z,"metalcore,screamo","Victory",0.281,0.944,1,-4.702,1,0.125,0.000141,0.131,0.35,0.412,140.116,3
spotify:track:16Elz7HJPLZPMylp13ewxv,"Inertiatic Esp","Deloused in the Comatorium","The Mars Volta",2003-01-01,263773,51,false,,2025-11-08T20:20:56Z,"progressive rock,progressive metal,art rock","Motown",0.219,0.83,6,-3.585,0,0.0792,0.0041,0.0000323,0.654,0.458,169.806,3
spotify:track:3I7gJOfTamHWpDfbwQUO6T,"Cicatriz Esp","Deloused in the Comatorium","The Mars Volta",2003-01-01,748773,41,false,,2025-11-08T20:20:56Z,"progressive rock,progressive metal,art rock","Motown",0.33,0.885,11,-6.842,0,0.278,0.0683,0.124,0.683,0.16,142.086,4
spotify:track:1AKJnUOmNwlyXzOYptQhwx,"I Believe in You","I Believe in You","Kylie Minogue",2004-12-06,200973,50,false,,2025-11-08T20:20:56Z,"dance pop","Parlophone UK",0.548,0.785,7,-5.087,1,0.0704,0.00277,0.048,0.329,0.418,120.939,4
spotify:track:7aOHJPPIzSAOlz3vhikB0Q,"Reagan","Reagan","Killer Mike",2012-11-06,249973,15,true,,2025-11-08T20:20:56Z,"southern hip hop,alternative hip hop","Williams Street Records",0.331,0.659,7,-10.64,1,0.0795,0.00352,0.0000273,0.082,0.177,83.687,4
spotify:track:1KvoW6HPuW7Mu9i55XaibE,"Leave (Get Out)","JoJo","JoJo",2004-06-22,242840,68,false,,2025-11-08T20:20:56Z,"","Blackground Records",0.697,0.565,5,-6.899,1,0.201,0.161,0.0000473,0.082,0.457,87.043,4
spotify:track:5qPkEnq2wSbnLJTK31mZy4,"On My Block","The Fix","Scarface",2002-08-06,214533,50,true,,2025-11-08T20:20:56Z,"southern hip hop,gangster rap,old school hip hop,g-funk","Def Jam Recordings",0.833,0.918,10,-3.053,1,0.176,0.177,0,0.0535,0.646,82.774,4
spotify:track:7CfMr0QIGRlttIFjeLC6cA,"Dead Disco","Old World Underground, Where Are You Now?","Metric",2003-09-01,205533,0,false,,2025-11-08T20:20:56Z,"","Everloving Records",0.521,0.844,5,-6.8,0,0.0315,0.0000516,0.0104,0.325,0.666,138.443,4
spotify:track:1R6nmC4HUGOGSKU02Wqa0v,"The Coolest","Lupe Fiasco's The Cool","Lupe Fiasco",2007-01-01,312933,39,false,,2025-11-08T20:20:56Z,"","1st & 15th/Atlantic",0.493,0.882,6,-5.143,0,0.302,0.634,0,0.123,0.345,88.535,4
spotify:track:4Izx6tlGNTpflkxmVLQqkq,"She Will (feat. Drake)","I Am Music","Lil Wayne;Drake",2023-03-31,305840,39,true,,2025-11-08T20:20:56Z,"rap,hip hop","Young Money Records, Inc.",0.508,0.84,8,-4.832,1,0.0675,0.000404,0,0.24,0.0911,76.059,4
spotify:track:2CplFcQ3N7SOSmkJg7xzfI,"Reckless","Forever Comes Too Soon","The Years Gone By",2008-09-02,180533,2,false,,2025-11-08T20:20:56Z,"pop punk","Rise Records",0.378,0.93,1,-4.531,1,0.0704,0.000167,0,0.242,0.529,169.815,4
spotify:track:5mSVJjVzZEoVrg6amF8udl,"My Paper Heart","The All-American Rejects","The All-American Rejects",2002-10-15,228866,54,false,,2025-11-08T20:20:56Z,"pop punk,emo","Interscope",0.496,0.849,0,-4.975,1,0.0368,0.000333,0.00000916,0.354,0.828,171.965,4
spotify:track:0M9VqYG0wVun054JIdwFO8,"La La Land","Don't Forget","Demi Lovato",2008-01-01,196466,58,false,,2025-11-08T20:20:56Z,"","Hollywood Records",0.467,0.919,6,-2.255,0,0.069,0.0149,0,0.0193,0.706,169.987,4
spotify:track:2yJ9GVCLMmzBBfQAnfzlwr,"THat Part","Blank Face LP","ScHoolboy Q;Kanye West",2016-07-08,313573,58,true,,2025-11-08T20:20:56Z,"rap","Schoolboy Q",0.927,0.535,6,-7.59,0,0.0914,0.0856,0,0.136,0.337,112.961,4
spotify:track:5vgqOlg6pHwqYqUGIGQKRY,"Flux","Intimacy","Bloc Party",2008-10-28,215720,21,false,,2025-11-08T20:20:56Z,"indie rock","Atlantic Records",0.392,0.954,1,-4.097,0,0.372,0.000408,0.00097,0.0653,0.224,76.05,4
spotify:track:1LM6EReMkAxuDXDF26ekl2,"Get By","Quality","Talib Kweli",2002-12-16,227426,54,true,,2025-11-08T20:20:56Z,"east coast hip hop","Rawkus Entertainment",0.662,0.928,2,-4.688,1,0.377,0.00324,0,0.17,0.775,90.509,4
spotify:track:6tmd7lZnptixmQpROCKfoq,"Where There's Gold","The Shade of Poison Trees","Dashboard Confessional",2007-10-02,149146,21,false,,2025-11-08T20:20:56Z,"emo,pop punk","Vagrant Records",0.468,0.542,1,-5.944,1,0.0329,0.549,0,0.265,0.652,80.142,4
spotify:track:0AzD1FEuvkXP1verWfaZdv,"Cbat","Satin Panthers","Hudson Mohawke",2011-08-01,171720,0,false,,2025-11-08T20:20:56Z,"","Warp Records",0.58,0.52,9,-5.999,1,0.42,0.0042,0.831,0.0904,0.0585,159.722,4
spotify:track:6hB1qjBxLKp3ykezHkyxeA,"You & Me","You & Me","Skrux",2015-07-15,252590,40,false,,2025-11-08T20:20:56Z,"chillstep,future bass,melodic bass","Hegemon Select",0.355,0.888,0,-5.395,0,0.088,0.14,0.603,0.171,0.151,139.755,4
spotify:track:4YIoQqE50AdyG4BQafCi3u,"High You Are (Branchez Remix)","High You Are (Remixes)","What So Not;Branchez",2013-10-25,213340,59,false,,2025-11-08T20:20:56Z,"future bass","Sweat It Out",0.691,0.856,10,-5.614,1,0.0407,0.0614,0.119,0.034,0.414,136.98,4
spotify:track:4qikXelSRKvoCqFcHLB2H2,"Mercy","Mercy","Kanye West;Big Sean;Pusha T;2 Chainz",2012-01-01,329320,69,true,,2025-11-08T20:20:56Z,"rap,southern hip hop","Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",0.563,0.496,6,-9.381,0,0.406,0.0685,0.000058,0.173,0.426,139.993,4
spotify:track:4PuVBdvrBLyoIWRiXfHDCO,"Amy, I","Amy, I","Jack's Mannequin",2011-09-16,213173,5,false,,2025-11-08T20:20:56Z,"pop punk","Sire",0.452,0.915,4,-3.309,1,0.0441,0.00283,0.00000244,0.246,0.652,179.96,4
spotify:track:7GUizFgoBcD2RT6BKIdOYl,"Existentialism On Prom Night","Straylight Run","Straylight Run",2004-10-12,241453,46,false,,2025-11-08T20:20:56Z,"emo","Victory Records",0.528,0.796,9,-5.98,1,0.0315,0.12,0.00000532,0.108,0.203,133.307,4
spotify:track:5aBgb12NSTBcho6iWFNqKp,"Song Against Sex","Old Enough to Know Better: 15 Years of Merge Records","Neutral Milk Hotel",2004-07-13,222933,0,false,,2025-11-08T20:20:56Z,"anti-folk,folk punk","Merge Records",0.254,0.789,5,-6.572,1,0.0774,0.0000482,0.388,0.118,0.73,172.942,4
spotify:track:2JI71GHwq2LN8mtq3iCLYo,"CoCo","CoCo","O.T. Genasis",2014-11-10,239573,60,true,,2025-11-08T20:20:56Z,"","The Conglomerate Entertainment/Atlantc Records",0.886,0.628,8,-5.949,1,0.131,0.00215,0.0000115,0.31,0.178,119.906,4
spotify:track:62d5LKCG0ZgpzFkFjM1ObF,"Designer Skyline","Of June","Owl City",2007,208640,30,false,,2025-11-08T20:20:56Z,"","Owl City/Republic Records",0.478,0.85,11,-7.437,1,0.0312,0.0395,0.000754,0.164,0.699,80.056,4
spotify:track:5FsZsAbtxjkdicClDyUdQi,"The Fake, the Snake, and the Birthday Cake","37 Everywhere","Punchline",2006-04-11,212026,11,false,,2025-11-08T20:20:56Z,"pop punk","Rhino Atlantic",0.365,0.875,0,-4.742,1,0.188,0.00463,0,0.147,0.442,184.254,4
spotify:track:7efgw8QUcsUdcEEYcLh7Pv,"Coffee","None Shall Pass","Aesop Rock;John Darnielle",2007-08-27,574040,30,false,,2025-11-08T20:20:56Z,"underground hip hop,experimental hip hop,alternative hip hop,anti-folk,folk punk","Rhymesayers",0.445,0.79,9,-8.677,1,0.543,0.133,0,0.193,0.176,68.527,4
spotify:track:3adoFmMI4TIiMFZTEjy7dM,"Kkam","Kkam","Spark Master Tape",2017-02-18,229584,31,true,,2025-11-08T20:20:56Z,"","PAPER PLATOON LLC",0.786,0.432,6,-12.171,1,0.383,0.236,0.000939,0.336,0.319,119.991,4
spotify:track:4QfXw1g9RlZ97gwK4Qqrqf,"Badaboom","Outside","Tapes 'n Tapes",2011-01-11,236133,23,false,,2025-11-08T20:20:56Z,"","ibid records",0.548,0.819,9,-5.613,1,0.124,0.0207,0.0324,0.05,0.395,164.097,4
spotify:track:5BgBRWf4chxXGyD1rMbPUG,"Roll Up - Bauuer Remix","Fool's Gold Clubhouse Vol. 2","Flosstradamus;Bauuer",2012-09-04,191041,35,false,,2025-11-08T20:20:56Z,"edm trap","Fool's Gold Records",0.603,0.969,8,-3.163,1,0.316,0.214,0.46,0.702,0.74,165.104,4
spotify:track:6IxQ0PdozaZKch1m8tGCwb,"All That I've Got","In Love and Death","The Used",2004-09-27,230426,58,true,,2025-11-08T20:20:56Z,"emo,screamo,post-hardcore,pop punk","Reprise",0.335,0.858,7,-4.565,1,0.0532,0.00289,0,0.148,0.451,177.981,4
spotify:track:3oPGypGms49FalSmKRLtQJ,"The Kissaway","Team Boo","Mates of State",2003-09-16,219346,11,false,,2025-11-08T20:20:56Z,"","Polyvinyl Records",0.381,0.689,8,-4.463,1,0.038,0.0361,0.00446,0.0661,0.8,80.058,4
spotify:track:0LElIcqYsk9bkk8v5EHVbc,"Throw It In","No Ceilings","Lil Wayne",2020-08-28,175124,58,true,,2025-11-08T20:20:56Z,"rap,hip hop","Republic Records",0.717,0.855,1,-5.681,0,0.328,0.154,0,0.113,0.796,117.343,5
spotify:track:7xqeIdLJSf3bgmZ7vUvHrE,"Idioteque","Kid A","Radiohead",2000-10-01,309093,0,false,,2025-11-08T20:20:56Z,"art rock,alternative rock","XL Recordings",0.615,0.931,3,-7.8,1,0.24,0.0352,0.0000237,0.0914,0.53,137.544,3
spotify:track:7N1Z5IAGMEWXZcxfpFt87k,"Money Folder","Madvillainy","Madvillain;Madlib;MF DOOM",2004-03-24,182800,50,false,,2025-11-08T20:20:56Z,"experimental hip hop,alternative hip hop,jazz rap,east coast hip hop","Stones Throw Records",0.679,0.724,8,-9.265,1,0.258,0.524,0.0000238,0.765,0.874,92.585,4
spotify:track:2kfpH2OAAdpk5J3JaraAIh,"Hands On The Wheel","Hands On The Wheel","ScHoolboy Q;A$AP Rocky",2012-01-01,197800,50,true,,2025-11-08T20:20:56Z,"rap","Schoolboy Q",0.65,0.859,1,-4.54,0,0.0957,0.021,0,0.0986,0.169,127.828,4
spotify:track:09avKKLKXaJcbeaGTmLCOs,"D.R.U.G.S.","Do What Thou Wilt.","Ab-Soul",2016-12-09,356832,43,true,,2025-11-08T20:20:56Z,"","Top Dawg Entertainment",0.715,0.447,10,-10.523,0,0.166,0.216,0.00107,0.249,0.417,131.99,4
spotify:track:2Fy3LEGuvWl82AyOCJbwfQ,"World Famous","Firing Squad","M.O.P.",1996-07-21,251573,28,true,,2025-11-08T20:20:56Z,"east coast hip hop,hardcore hip hop,old school hip hop","Relativity Records",0.578,0.666,1,-9.917,1,0.302,0.0131,0,0.0516,0.639,80.737,4
spotify:track:2JPavCWYtpCSnyLwnLBvXZ,"Long Live A$AP","LONG.LIVE.A$AP (Deluxe Version)","A$AP Rocky",2013-01-11,289586,0,true,,2025-11-08T20:20:56Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.716,0.832,0,-4.939,0,0.351,0.61,0,0.115,0.399,130.042,4
spotify:track:6QfnvcOKsdN4Q6exUWVuzn,"Ohio Is for Lovers","The Silence In Black and White - Re-Issue","Hawthorne Heights",2004,244480,1,false,,2025-11-08T20:20:56Z,"emo,screamo,post-hardcore,pop punk","Victory",0.568,0.835,8,-6.896,0,0.0687,0.0411,0,0.357,0.625,170.045,4
spotify:track:7I5eQZFdlPV8LZWH2FeqaW,"Goodbye Horses","Goodbye Horses - Single","Q Lazzarus",2013-07-02,187720,68,false,,2025-11-08T20:20:56Z,"","Mon Amie Records",0.772,0.409,5,-15.061,1,0.0355,0.0896,0.252,0.0522,0.495,125.476,4
spotify:track:35hlQfjBxCEULp5M20imRc,"Shotgun","Shotgun","Yellow Claw;Rochelle",2013-11-01,193659,53,true,,2025-11-08T20:20:56Z,"edm,edm trap","Barong Family",0.656,0.908,4,-3.195,0,0.0327,0.0114,0.212,0.17,0.232,144.983,4
spotify:track:0Qk949NHy8yYcAZFfvBzn2,"You","When Life Gives You Lemons, You Paint That Shit Gold [Standard Edition]","Atmosphere",2008-04-22,194453,0,true,,2025-11-08T20:20:56Z,"underground hip hop,alternative hip hop","Rhymesayers",0.841,0.707,5,-5.502,1,0.0715,0.314,0.00000625,0.0635,0.686,113.043,4
spotify:track:3PyI8d4eB4fI4khD0SnPbS,"The Move","Hello Nasty","Beastie Boys",1998-07-14,215826,0,true,,2025-11-08T20:20:56Z,"rap rock,old school hip hop,east coast hip hop,hip hop","Capitol Records",0.658,0.719,4,-9.399,0,0.273,0.0268,0.0000146,0.318,0.628,99.924,4
spotify:track:5skHiyNrZ7i7hSMhz9jSTs,"Dead Disco","Old World Underground, Where Are You Now?","Metric",2003-09-01,205533,0,false,,2025-11-08T20:20:56Z,"","Everloving Records",0.521,0.844,5,-6.8,0,0.0315,0.0000516,0.0104,0.325,0.666,138.443,4
spotify:track:3qYVWB6ICwOzTqApjQa6h8,"Higher Ground","Higher Ground","Mizmo",2025-02-25,163157,57,false,,2025-11-08T20:20:56Z,"","Sunflower Records",0.739,0.698,2,-8.562,0,0.0359,0.0634,0.0119,0.0957,0.208,113.976,4
spotify:track:2ulWTEGFSGdV85pweEluAS,"Razorblade Salvation","Servants In Heaven, Kings In Hell","Jedi Mind Tricks",2006-09-19,261093,42,true,,2025-11-08T20:20:56Z,"underground hip hop,hardcore hip hop,horrorcore,hip hop","Babygrande Records",0.735,0.886,7,-4.31,1,0.131,0.00285,0.848,0.142,0.498,92.382,4
spotify:track:29ufIwomYfLbWBxPMdaUZm,"North American Scum","Sound of Silver","LCD Soundsystem",2007-03-12,328706,54,false,,2025-11-08T20:20:56Z,"alternative dance,new rave","Parlophone UK",0.882,0.842,9,-4.534,1,0.0933,0.0136,0.0345,0.262,0.682,138.02,4
spotify:track:5rAff9XfcWx7rguN3t0fkW,"New York, I Love You but You're Bringing Me Down","Sound of Silver","LCD Soundsystem",2007-03-12,335480,54,false,,2025-11-08T20:20:56Z,"alternative dance,new rave","Parlophone UK",0.39,0.37,7,-8.288,0,0.0457,0.474,0.00013,0.115,0.0909,176.526,3
spotify:track:3vnk9AsovxewWkXdPLZQEW,"Puppets","When Life Gives You Lemons, You Paint That Shit Gold","Atmosphere;Slug;Ant",2008-04-22,221786,47,true,,2025-11-08T20:20:56Z,"underground hip hop,alternative hip hop","Rhymesayers",0.724,0.444,4,-7.17,1,0.13,0.298,0.00000254,0.104,0.369,89.006,4
spotify:track:6wGTA8BOJZFZNlzP5KgGYs,"1904","1904","The Tallest Man On Earth",2012-05-15,239733,0,false,,2025-11-08T20:20:56Z,"indie folk,folk","Dead Oceans",0.51,0.581,0,-4.141,1,0.0266,0.723,0,0.0996,0.594,104.622,4
spotify:track:7lX1XgbH84nUVMnZIEmaqa,"Skeptics and True Believers","Almost Here","The Academy Is...",2005,174266,39,false,,2025-11-08T20:20:56Z,"emo,pop punk","Fueled By Ramen/ADA/ATL",0.554,0.965,11,-3.911,0,0.157,0.0791,0,0.144,0.477,90.097,4
spotify:track:6UgxOrbHWJeqHvh0ost7Aa,"Too Much","Nothing Was The Same","Drake;Sampha",2013-01-01,261853,62,true,,2025-11-08T20:20:56Z,"rap,indie soul","Cash Money Records/Young Money Ent./Universal Rec.",0.681,0.569,6,-5.859,1,0.546,0.173,0,0.18,0.147,140.532,4
spotify:track:5krOROgmf8adn3SJzeKLZy,"Back Then","Who Is Mike Jones?","Mike Jones",2005-04-19,244186,64,true,,2025-11-08T20:20:56Z,"southern hip hop,crunk","Warner Records",0.776,0.736,9,-6.308,1,0.255,0.0101,0,0.18,0.536,159.838,4
spotify:track:6RGV97HIkgZJjme2dzilfg,"Silver And Cold","Sing The Sorrow","AFI",2003,250706,56,false,,2025-11-08T20:20:56Z,"punk,horror punk,emo,skate punk","Interscope",0.408,0.839,3,-4.543,0,0.0369,0.00258,0.00000696,0.333,0.37,131.521,4
spotify:track:0IVdlBreRkZn0ftoUwB0T6,"Her Ghost in the Fog","Midian","Cradle Of Filth",2000-06-01,384813,43,false,,2025-11-08T20:20:56Z,"black metal,gothic metal,metal,symphonic metal,death metal","Sony BMG Music Entertainment",0.379,0.996,2,-3.023,0,0.285,0.00457,0.00000926,0.0981,0.0386,128.049,4
spotify:track:4UaQNw4hgvSDftmGxXgJ1j,"Lunacy","The Seer","Swans",2012-08-28,368986,0,false,,2025-11-08T20:20:56Z,"noise rock,post-rock,industrial rock,experimental,industrial,post-punk,avant-garde,gothic rock,art rock,drone,drone metal","Young God Records",0.261,0.41,2,-8.213,1,0.0354,0.29,0.0741,0.184,0.0371,118.805,4
spotify:track:4V0x90QcMh4ZxwHzEWOdtK,"Feel It All Around","Life of Leisure","Washed Out",2009-09-08,192080,59,false,,2025-11-08T20:20:56Z,"chillwave,dream pop","Washed Out",0.34,0.737,8,-4.681,1,0.0582,0.000105,0.762,0.0699,0.499,172.022,4
spotify:track:5brMyscUnQg14hMriS91ks,"Kanye","Kanye","The Chainsmokers;sirenXX",2014-08-05,229946,48,false,,2025-11-08T20:20:56Z,"","Dim Mak Inc",0.599,0.614,10,-6.573,1,0.0517,0.00203,0.00000156,0.117,0.122,128.044,4
spotify:track:4w7hIjpuEfvMPiyEgdqlf6,"Jude Law And A Semester Abroad","Your Favorite Weapon","Brand New",2001,222080,51,false,,2025-11-08T20:20:56Z,"emo,pop punk,post-hardcore","Razor & Tie",0.432,0.939,8,-3.369,1,0.18,0.0104,0,0.227,0.522,177.863,4
spotify:track:7vbv1mNw1fhMCaqbJ5haAT,"Welcome To New York City","Come Home With Me","Cam'ron;JAY-Z;Juelz Santana",2002-01-01,309600,46,true,,2025-11-08T20:20:56Z,"east coast hip hop,hip hop,rap","Roc-A-Fella",0.586,0.874,8,-5.528,1,0.305,0.0175,0,0.122,0.494,169.521,4
spotify:track:6NWl2m8asvH83xjuXVNsuG,"Betrayed","Betrayed","Lil Xan",2017-10-19,187453,51,true,,2025-11-08T20:20:56Z,"cloud rap","Columbia",0.823,0.419,10,-10.358,0,0.165,0.416,0,0.105,0.277,119.958,4
spotify:track:4YpXh3rVf556kJHLljnTHp,"My Friends Over You","Hits","New Found Glory",2008-01-01,222400,23,false,,2025-11-08T20:20:56Z,"pop punk,punk,emo","Geffen",0.388,0.981,2,-3.139,1,0.113,0.000229,0,0.183,0.458,177.772,4
spotify:track:7in3GxNPphXDq1Mcm586el,"Columbia Remix (Dirty)","Columbia Remix","Young Scooter;Birdman & Gucci Mane;Rick Ross",2013-03-05,310733,35,true,,2025-11-08T20:20:56Z,"southern hip hop","101 Distribution",0.752,0.636,7,-6.74,1,0.0655,0.0156,0.0000161,0.279,0.195,139.918,4
spotify:track:2QloUyCqK1enErCSmUniNu,"Yonkers","Yonkers","Tyler, The Creator",2011-02-15,251653,0,true,,2025-11-08T20:20:56Z,"","XL",0.73,0.762,11,-5.383,1,0.322,0.0169,0.0749,0.197,0.744,79.069,4
spotify:track:291y5K3NOGAUGS7MwiPfGn,"Heart Transplant","Action","Punchline",2003,234840,18,false,,2025-11-08T20:20:56Z,"pop punk","Fueled By Ramen/ADA",0.504,0.93,11,-4.744,1,0.0489,0.0138,0,0.0977,0.639,102.031,4
spotify:track:6j9iyrrmqWlQZ5SD1hSTaq,"No Lie","Based On A T.R.U. Story (Deluxe)","2 Chainz;Drake",2012-01-01,237826,54,true,,2025-11-08T20:20:56Z,"rap,southern hip hop","Def Jam Recordings",0.634,0.665,6,-5.984,0,0.176,0.0172,0,0.365,0.611,131.104,4
spotify:track:20VuO95A8RxUPlShnfYArW,"I Got The... - 2006 Remaster","Remember My Song","Labi Siffre",1975,395373,61,false,,2025-11-08T20:20:56Z,"","Parlophone UK",0.476,0.604,0,-10.85,0,0.117,0.11,0.0000415,0.134,0.583,87.304,4
spotify:track:4c5xqqf1kdVBPiQnO4fKDB,"Straw Dog","Leaving Through The Window","Something Corporate",2002-01-01,229106,33,false,,2025-11-08T20:20:56Z,"pop punk,emo","Drive Thru Records",0.493,0.73,11,-6.015,1,0.0326,0.00238,0,0.0806,0.443,102.146,4
spotify:track:1Z7qnPAL1RwerFirINUR4w,"Orions Belt","The Golden ALiEN","Riff Raff",2012-10-24,146746,19,false,,2025-11-08T20:20:56Z,"","Riff Raff",0.787,0.646,7,-4.808,1,0.32,0.265,0.0000335,0.0483,0.671,165.919,4
spotify:track:5AMrnF761nziCWUfjBgRUI,"Waltz #2 (XO)","XO","Elliott Smith",1998-08-25,280106,59,false,,2025-11-08T20:20:56Z,"singer-songwriter","DreamWorks",0.633,0.49,10,-7.668,1,0.0255,0.395,0.0000692,0.0886,0.66,132.178,3
spotify:track:7uIYZtnuaa4fz5VxQZVmX6,"Recluse","Save The World, Lose The Girl","Midtown",2000-02-15,202400,17,false,,2025-11-08T20:20:56Z,"pop punk,emo","Midtown",0.238,0.91,9,-6.054,1,0.32,0.000619,0.000551,0.127,0.522,191.31,4
spotify:track:47No93LxERvV6MtOAmQzHS,"Ignorance","Brand New Eyes","Paramore",2009-09-25,218626,71,false,,2025-11-08T20:20:56Z,"pop punk,emo","Fueled By Ramen",0.522,0.964,11,-2.645,0,0.095,0.00109,0.000389,0.0387,0.51,170.944,4
spotify:track:1a9YW7fATU351ok4zWjU7a,"Brick by Boring Brick","Brand New Eyes","Paramore",2009-09-25,253946,67,false,,2025-11-08T20:20:56Z,"pop punk,emo","Fueled By Ramen",0.436,0.942,9,-2.206,1,0.0496,0.0000956,0.000438,0.209,0.5,164.975,4
spotify:track:7kmhvwI0VlpqdoX5QBTo6Z,"Audio Blood","E Von Dahl Killed the Locals","The Matches",2004-05-11,200026,35,false,,2025-11-08T20:20:56Z,"pop punk","Pretend Record Label",0.494,0.955,9,-3.374,1,0.0523,0.00254,0,0.166,0.292,128.031,4
spotify:track:30Df6lLrwfK4XcttjwNkS1,"Chain Me Free","E Von Dahl Killed the Locals","The Matches",2004-05-11,194973,35,false,,2025-11-08T20:20:56Z,"pop punk","Pretend Record Label",0.487,0.958,9,-2.983,1,0.117,0.00312,0,0.181,0.512,102.741,4
spotify:track:1h6kgem1ai8vUgO1rZOwfB,"I Don't Like","Finally Rich","Chief Keef;Lil Reese",2012-01-01,293840,72,true,,2025-11-08T20:20:56Z,"chicago drill,drill","UMGRI Interscope",0.742,0.844,2,-4.622,1,0.0479,0.000634,0,0.0659,0.416,131.995,4
spotify:track:3O30ywyRk6EKT68sBvVqOP,"Hollywood Forever Cemetery Sings","Fear Fun","Father John Misty",2012-05-01,190613,58,false,,2025-11-08T20:20:56Z,"","Sub Pop Records",0.58,0.808,9,-4.133,1,0.0284,0.0642,0.158,0.0387,0.599,93.985,4
spotify:track:6CAG3rBGPTAinoqgVD7fBJ,"The Greatest","The Greatest","Cat Power",2006-01-24,202560,0,false,,2025-11-08T20:20:56Z,"slowcore,singer-songwriter","Matador",0.508,0.362,0,-9.688,1,0.0262,0.738,0.000998,0.0922,0.328,107.459,4
spotify:track:18uxdxYSbjqsOwc0J6Iawz,"LoveSick (Super Nintendo)","The Nothing","Johnny Polygon",2019-11-30,264253,19,true,,2025-11-08T20:20:56Z,"","Johnny Polygon",0.452,0.477,2,-12.414,1,0.0686,0.237,0,0.173,0.525,136.012,4
spotify:track:2wudVhkfXT2h2bLxofOlrR,"Fuck Your Stuff","We Don't Even Live Here (Deluxe Edition)","P.O.S",2012-10-22,232940,23,true,,2025-11-08T20:20:56Z,"underground hip hop,experimental hip hop","Rhymesayers",0.479,0.788,9,-5.534,0,0.262,0.0174,0,0.131,0.523,72.58,4
spotify:track:1cXj8FZ6aZupf1kAxTYdf6,"Nobody Speak (feat. Run The Jewels)","Deadpool 2 (Original Motion Picture Soundtrack)","DJ Shadow;Run The Jewels",2018-05-18,196400,0,true,,2025-11-08T20:20:56Z,"trip hop,downtempo,hip hop","Columbia",0.627,0.846,2,-4.578,1,0.184,0.0474,0.00665,0.289,0.326,160.061,4
spotify:track:1aDLUzCyYpRXgrjwUWzV2X,"Lazy Eye","Carnavas","Silversun Pickups",2006-07-25,354360,64,false,,2025-11-08T20:20:56Z,"","Dangerbird Records",0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,4
spotify:track:4hL16CY1B75JaHl0n9tZK9,"Holiday in Cambodia","Fresh Fruit for Rotting Vegetables","Dead Kennedys",1980-09-02,277533,44,true,,2025-11-08T20:20:56Z,"punk,hardcore punk,skate punk,proto-punk","GoldState Music",0.335,0.979,7,-3.903,1,0.0805,0.619,0.403,0.338,0.365,102.718,4
spotify:track:2XbqxKjCnE9YWfPRqwgtPq,"Whirring","The Big Roar","The Joy Formidable",2011-01-21,407160,42,false,,2025-11-08T20:20:56Z,"","Canvasback/ATL",0.335,0.968,2,-3.775,1,0.0505,0.000129,0.288,0.341,0.372,145.061,4
spotify:track:6js4GbrJjNU0Kp5ipDQ9vc,"G Code","The Foundation","Geto Boys",2005-01-25,252613,7,true,,2025-11-08T20:20:56Z,"old school hip hop,southern hip hop,gangster rap,g-funk,hardcore hip hop","Rap-A-Lot Records",0.605,0.859,1,-2.341,0,0.447,0.0727,0,0.304,0.592,94.072,4
spotify:track:05jNrrouvvb07kGZ75ML2q,"Bakin Soda In Minnesota","Daiquiri Factory Cocaine Raps Volume 2","Andre Nickatina",2000-06-02,183920,31,true,,2025-11-08T20:20:56Z,"hyphy,west coast hip hop","Fillmoe Coleman Records",0.746,0.839,11,-6.204,0,0.28,0.0111,0,0.231,0.336,115.341,4
spotify:track:4xSVkbqCz1xaevkjP8xXL5,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet","A Fever You Can't Sweat Out","Panic! At The Disco",2005-09-27,196653,59,false,,2025-11-08T20:20:56Z,"emo","Decaydance Records / Fueled By Ramen",0.427,0.737,4,-4.124,0,0.0474,0.227,0,0.376,0.653,116.98,4
spotify:track:7IiuoNT64ygM75BEvekwYo,"Time-Bomb","Dirty Work (Deluxe Version)","All Time Low",2011-01-01,209933,0,false,,2025-11-08T20:20:56Z,"pop punk,emo,punk","DGC/Interscope/Hopeless",0.521,0.911,11,-3.923,0,0.0578,0.00381,0.00000162,0.326,0.617,139.069,4
