Direction,Date,Message
Received,"2025-10-14 17:08:43","lol "
Received,"2025-10-14 17:08:47","I just pulled into Heritage Hills"
Received,"2025-10-14 20:17:31","Did you drive out there and make  it back home "
Sent,"2025-10-14 20:25:09","I jsut got back from toms that was the most terrifying ride of my life"
Sent,"2025-10-14 20:25:18","She would not let me drive"
Received,"2025-10-14 20:29:25","Oh god "
Received,"2025-10-14 20:29:30","So she drove you?"
Sent,"2025-10-14 21:26:59","Yes and I told literally no-one before I left that I had $0 for the sub"
Sent,"2025-10-14 21:27:57","I decided to roll the dice and hoped for the best"
Received,"2025-10-14 21:28:01","Daniel "
Received,"2025-10-14 21:28:09","Lord Jesus "
Sent,"2025-10-14 21:28:13","But after we left I was most worried about her getting pulled over"
Received,"2025-10-14 21:28:15","How did that turn out "
Sent,"2025-10-14 21:28:23","She’s been drinking tequila because it’s cheaper"
Received,"2025-10-14 21:28:28","Argh "
Sent,"2025-10-14 21:28:30","Hence the daily meltdowns"
Received,"2025-10-14 21:28:37","And her license is also expired "
Sent,"2025-10-14 21:28:45","And no inspection"
Sent,"2025-10-14 21:28:49","And no insurance"
Received,"2025-10-14 21:29:00",Omg
Received,"2025-10-14 21:29:14","But you’re back correct "
Received,"2025-10-14 21:29:35","And all is In one piece "
Sent,"2025-10-15 01:55:19","I’m sorry for being mean to you earlier"
Received,"2025-10-15 11:13:31","Will try to get a check this afternoon from Sugie. Not positive tho."
Received,"2025-10-15 11:13:43","My appt got changed to 11:30 so I am going to the dentist now"
Sent,"2025-10-15 12:01:05","Remember it’s pool; day"
Sent,"2025-10-15 12:01:32","So try to do it as early as possible. I understand you are working under constraints, I’"
Sent,"2025-10-15 12:01:37","I’m just saying"
Received,"2025-10-15 12:07:01","I know "
Received,"2025-10-15 12:08:32","I will try my best Dan "
Received,"2025-10-15 12:21:16","I feel like I should probably just wait until tomorrow to get anything"
Received,"2025-10-15 12:21:23","I feel like crap "
Received,"2025-10-15 12:21:32","I dont know I’ll see how I feel in a little bit "
Sent,"2025-10-15 12:21:36","😟"
Received,"2025-10-15 12:21:40","What "
Sent,"2025-10-15 12:21:43","I told him"
Received,"2025-10-15 12:21:46",Fuck
Sent,"2025-10-15 12:21:47","I was going to get something"
Received,"2025-10-15 12:21:50","Alright "
Received,"2025-10-15 12:21:59","Guess I’ll go over there "
Sent,"2025-10-15 12:22:09",please
Received,"2025-10-15 12:23:01","Alright Dan "
Received,"2025-10-15 13:08:46","Writing check "
Received,"2025-10-15 13:10:00",60
Sent,"2025-10-15 13:10:39",Okay
Sent,"2025-10-15 13:10:56","I will tell him as soon as you make it to the bank"
Received,"2025-10-15 13:13:33","Ok it let me mobile deposit "
Received,"2025-10-15 13:13:38","So just gotta go to atm "
Received,"2025-10-15 13:21:36","Going to atm"
Sent,"2025-10-15 13:22:31","Alright I text him"
Received,"2025-10-15 13:23:19","Thanks "
Received,"2025-10-15 13:23:39","Can you come outside when I get there"
Received,"2025-10-15 13:26:51","On my way to you "
Received,"2025-10-15 13:31:10","I’m here "
Sent,"2025-10-15 14:10:47","He answered but it might be a lil bti"
Received,"2025-10-15 14:11:01","Why 👹"
Received,"2025-10-15 15:31:45","Anything "
Sent,"2025-10-15 16:27:36","Hes here now"
Received,"2025-10-15 16:27:46","Ok "
Received,"2025-10-15 16:34:00","Can I come "
Sent,"2025-10-15 16:34:12",yes
Received,"2025-10-15 16:36:40","Coming "
Received,"2025-10-15 17:02:04","Tell me what kind of chips and stuff you want please "
Received,"2025-10-15 17:25:51","Going now "
Received,"2025-10-15 17:48:58","Please come outside and help me. I’m on my way."
Sent,"2025-10-16 11:51:57","Are you good today"
Received,"2025-10-16 11:52:13","For now. "
Received,"2025-10-16 11:52:20","I’ll let you know if I get money "
Sent,"2025-10-16 13:34:59","If you think that you are going to want something try to give me aheads up"
Received,"2025-10-16 13:35:36","I am going to try Dan "
Sent,"2025-10-16 13:38:40","Its fine you don’t have to get anything I’m just saying to give me a heads up so I can have her hold off on seeing him"
Sent,"2025-10-16 13:38:59","She is going to try to get something this afternoon so I just wanted you to give me a heads up that’s all"
Received,"2025-10-16 13:39:24","I understand "
Received,"2025-10-16 13:39:40","I am trying to get money I will let you know asap "
Sent,"2025-10-16 14:11:23","Thank you"
Received,"2025-10-16 14:22:18",https://www.instagram.com/reel/DP4NqIWEckL/?igsh=MWZqb3YybTh4aXA3eA==
Received,"2025-10-16 14:27:42","I have $30.."
Received,"2025-10-16 14:27:46","That’s it "
Sent,"2025-10-16 14:28:04","Bring it over"
Received,"2025-10-16 14:28:36","Ok "
Sent,"2025-10-16 14:29:04","Quick like bunny"
Received,"2025-10-16 14:30:04","Can’t even hit marathon?"
Sent,"2025-10-16 14:30:18","If you’re getting me something"
Received,"2025-10-16 14:30:50","Duh "
Received,"2025-10-16 14:39:30","Just left home"
Sent,"2025-10-16 14:54:27","How long"
Received,"2025-10-16 14:54:32","Almost there "
Received,"2025-10-16 14:54:42","Come help Eggie "
Received,"2025-10-16 14:54:50","She got bum leg "
Received,"2025-10-16 15:54:46","Any answer?"
Sent,"2025-10-16 16:17:43","Not yet I’ll let yo know"
Received,"2025-10-16 16:17:52",Ugh
Received,"2025-10-16 16:30:46","This isBULLSHIT "
Received,"2025-10-16 16:31:00","fucking smooches BABY "
Sent,"2025-10-16 17:06:18","You gotta be patient he’s not gonna fly over here for $30"
Sent,"2025-10-16 17:06:28","And also you have NOONE BUT YOURSELF to blame for the second thing"
Sent,"2025-10-16 17:06:51","I was quite content in a relationship with you and you decided to blow it up"
Received,"2025-10-16 17:06:53","You said your mom was getting something too"
Received,"2025-10-16 17:07:05","I’m joking around Dan… "
Sent,"2025-10-16 17:10:10","She is but she’s not paying anything so"
Received,"2025-10-16 17:10:18","Okay "
Received,"2025-10-16 17:40:43","He hasn’t even answered?"
Sent,"2025-10-16 17:41:04","Fucking stop"
Sent,"2025-10-16 17:41:06","I will tell you"
Sent,"2025-10-16 17:41:09","When it’s ready"
Received,"2025-10-16 17:41:11","Gosh "
Sent,"2025-10-16 17:53:12","Well wtf do you want me to do about it"
Received,"2025-10-16 17:53:26","It was a simple question Dan. "
Sent,"2025-10-16 17:53:41","He fucking answered hours ago"
Sent,"2025-10-16 17:53:46","I can’t make him come any faster"
Sent,"2025-10-16 17:53:47","I can"
Sent,"2025-10-16 17:53:52","I can’t even guarantee he comes tonight"
Sent,"2025-10-16 17:53:57","He is supposed toi"
Received,"2025-10-16 17:54:09","Got it. "
Sent,"2025-10-16 19:36:41","Hes coming now"
Received,"2025-10-16 19:36:57","Okay so can I start to get ready to come over "
Sent,"2025-10-16 19:38:39",Yes
Sent,"2025-10-16 19:41:41",ready
Received,"2025-10-16 19:42:43","Ok "
Sent,"2025-10-17 00:58:24","I don’t know if there’s any way to pull it off or not but IF (and it’s totally fine if you can’t) you are able to get a full one tomorrow let me know. I would be able to get something extra from him and that would get me a sub from tom. I’m going to assume that’s not something you’re going to be able to pull off but if you are please do"
Received,"2025-10-17 08:16:00"," I highly doubt I can get enough money together for a full one "
Received,"2025-10-17 08:30:11","I may have enough to get 60. "
Sent,"2025-10-17 10:51:42","Okay try to do that"
Sent,"2025-10-17 11:17:27","Do you know what time"
Received,"2025-10-17 11:27:18","After my blood work "
Sent,"2025-10-17 11:38:16",?
Received,"2025-10-17 11:42:29","I am going to get blood work "
Sent,"2025-10-17 11:45:37","I know I’m asking wha time you’re going to do that"
Received,"2025-10-17 11:53:49","Like twenty min "
Received,"2025-10-17 11:59:08","Getting ready to go there now "
Received,"2025-10-17 12:44:59","Well they are temporarily closed "
Received,"2025-10-17 12:45:06","Going to go to the atm now "
Received,"2025-10-17 12:45:13","Do you want something from kfc "
Sent,"2025-10-17 12:50:35",Yes
Sent,"2025-10-17 12:50:45","Tender meal or something"
Sent,"2025-10-17 12:50:49","chicky tendys"
Received,"2025-10-17 12:50:51","Ok pulling in there "
Received,"2025-10-17 12:50:53","Now "
Received,"2025-10-17 12:50:56",Sauce?
Sent,"2025-10-17 12:50:59",buffalo
Sent,"2025-10-17 12:51:01","AND NO MASHED"
Sent,"2025-10-17 12:51:03","I want the fries"
Received,"2025-10-17 12:51:05",Ok
Sent,"2025-10-17 12:51:06","The wedges"
Sent,"2025-10-17 12:51:07","Or something"
Sent,"2025-10-17 12:51:23","I’m not an invalid"
Sent,"2025-10-17 12:51:30","I don’t eat no mashed po-taytos"
Received,"2025-10-17 12:53:15","Okay "
Received,"2025-10-17 12:54:27","Going to atm next "
Received,"2025-10-17 12:54:37","Then come out and help me please "
Received,"2025-10-17 12:58:37","On my way over "
Received,"2025-10-17 14:15:37","👀👀"
Sent,"2025-10-17 14:51:11","He ain't answer yet though"
Received,"2025-10-17 15:14:11",Ok
Sent,"2025-10-17 15:21:33","￼"
Sent,"2025-10-17 15:21:33","I was so confused"
Received,"2025-10-17 15:22:43","Oh lord lol"
Received,"2025-10-17 15:23:15","Had me scared lol"
Sent,"2025-10-17 15:24:21","￼"
Received,"2025-10-17 15:25:48","Omg "
Received,"2025-10-17 15:26:16","The tequila has got to go "
Received,"2025-10-17 17:08:08","Any update"
Sent,"2025-10-17 17:33:49","He's coming soon send"
Received,"2025-10-17 17:34:04",Ok
Received,"2025-10-17 17:40:39","I guess tell me whenever he comes I’m going to trunk or treat at the kids school "
Sent,"2025-10-17 18:16:10","ready whenever"
Received,"2025-10-17 18:20:28","Okay I won’t be long I don’t wanna be here lol "
Received,"2025-10-17 18:36:23","Hopefully "
Sent,"2025-10-17 19:18:06","Do you want to hang for alittle bit or do you have stuff going on"
Received,"2025-10-17 19:26:24","Maybe "
Received,"2025-10-17 19:32:07","I don’t feel very well still "
Received,"2025-10-17 19:32:17","Hopefully leaving soon "
Received,"2025-10-17 19:32:26","I’ll let you know when I am coming "
Sent,"2025-10-17 19:43:29",oh...okay
Received,"2025-10-17 19:54:43","Don’t oh okay me "
Received,"2025-10-17 20:02:16","Jesus "
Received,"2025-10-17 20:02:32","We are at rizzs right now "
Received,"2025-10-17 20:02:38","And guess who I saw "
Received,"2025-10-17 20:02:45","Ricky Churry. "
Received,"2025-10-17 20:02:53","I said I know that mf from somewhere "
Received,"2025-10-17 20:03:25","I couldn’t remember his name. To the point that I ASKED THE BARTENDER "
Received,"2025-10-17 20:03:32","what his name was "
Received,"2025-10-17 20:21:32","I was like awe fuck "
Received,"2025-10-17 20:21:36","Fucking Ricky "
Received,"2025-10-17 20:27:48","I am about to eat then I will come over after. "
Received,"2025-10-17 21:05:54","On my way "
Sent,"2025-10-18 12:40:14","You’re good?"
Received,"2025-10-18 12:43:46","No money right now "
Sent,"2025-10-18 12:44:33","I’m probably going to be busy tonight so if you plan on getting something try to get it together as early as you can"
Received,"2025-10-18 12:51:38","Okay.. "
Received,"2025-10-18 13:31:36","I have twenty right now.. "
Sent,"2025-10-18 13:51:11","I don’t think I can get him here for less than 30"
Sent,"2025-10-18 13:57:12","Can you get a little more?"
Received,"2025-10-18 13:57:14","I figured "
Received,"2025-10-18 13:57:21","I’ll try "
Sent,"2025-10-18 14:41:48","No luck?"
Received,"2025-10-18 14:43:19","I have 25"
Received,"2025-10-18 14:43:27","Trying to get another five "
Sent,"2025-10-18 14:45:19","Hurry plz"
Received,"2025-10-18 14:45:31","I am trying Dan???"
Received,"2025-10-18 14:48:52","I’m getting it "
Received,"2025-10-18 14:49:31","I’ll come by soon"
Received,"2025-10-18 14:59:36","At the atm"
Received,"2025-10-18 15:01:30","On my way over "
Sent,"2025-10-18 15:04:11",ok
Sent,"2025-10-18 16:06:39","No word yet"
Received,"2025-10-18 16:18:05","Okay "
Received,"2025-10-18 17:18:05",Anything?
Sent,"2025-10-18 21:20:18","He’s coming I just don’t know when"
Received,"2025-10-18 21:20:23","…."
Sent,"2025-10-18 21:20:25","My plans fell through"
Sent,"2025-10-18 21:20:34","So I can give it to you"
Sent,"2025-10-18 21:20:36","I’ll let you kow"
Received,"2025-10-18 21:20:49","When did he answer. "
Received,"2025-10-18 21:20:52","Can you ask "
Sent,"2025-10-18 21:21:31","He answered at 4:30"
Received,"2025-10-18 21:21:43","Jesus "
Sent,"2025-10-18 22:17:09","Okay ready"
Received,"2025-10-18 22:20:58","Coming "
Received,"2025-10-18 22:24:07","Am i allowed to come in "
Sent,"2025-10-18 22:24:12",yes
Received,"2025-10-18 22:24:28","Ok passing McDonald’s"
Received,"2025-10-18 23:14:31","Forgot my glasses "
Sent,"2025-10-18 23:15:04","Are you coming back now?"
Received,"2025-10-18 23:15:22","Yes "
Sent,"2025-10-18 23:15:36","Tell me when you’re here I’ll run them out"
Received,"2025-10-18 23:18:33","Thank you coming up Derrick "
Received,"2025-10-18 23:20:30","Almost to Saratoga"
Received,"2025-10-18 23:21:51","Here "
Received,"2025-10-19 01:02:07","Goodnight daniel "
Sent,"2025-10-19 14:09:06","Tom is here and he’s getting 30 from bop, if you wanted something you wouldn’t necessarily have to come up with a bunch"
Sent,"2025-10-19 14:09:10",I
Sent,"2025-10-19 14:09:37","I’m assuming you weren’t planning on getting anything today or if you were it would be small"
Sent,"2025-10-19 14:09:38","Just let me know"
Sent,"2025-10-19 14:13:19","\by the way milo’s leg FINALLY better he was walking on it and everything"
Sent,"2025-10-19 14:13:25","Been following me around all day so happy"
Sent,"2025-10-19 14:13:57","Then that fucking IDIOT did the SAME THING and jumped his ass out of the car flying squirrel style AGAIn"
Sent,"2025-10-19 14:13:59","Now he’s limping"
Received,"2025-10-19 14:18:47","Omggggg "
Received,"2025-10-19 14:18:57","I want something I have to get money somewhere "
Sent,"2025-10-19 14:19:21","If you can do it quickly I’ll wait"
Received,"2025-10-19 14:19:27","Just got back from Alice’s party "
Sent,"2025-10-19 14:27:47","Should I wait for you"
Received,"2025-10-19 14:27:52","I’m trying "
Received,"2025-10-19 14:40:39","If tom is able to spare twenty I’ll pay it back to him when I get it so you don’t have to wait for me "
Sent,"2025-10-19 14:41:06","He does not"
Received,"2025-10-19 14:42:10","Argh fuck "
Received,"2025-10-19 14:49:36","I guess forget it "
Sent,"2025-10-19 14:49:53","Are you sure? I can wait a little bit"
Received,"2025-10-19 14:51:39","Let me see if my mom will send me something "
Received,"2025-10-19 15:06:02","She’s going to send me 30"
Sent,"2025-10-19 15:06:25","Okay just try to get it to me asap"
Received,"2025-10-19 15:06:53","I’m trying "
Received,"2025-10-19 15:07:01","Will and Veronica are here "
Received,"2025-10-19 15:10:20","Once I get it in my account could I send it to your mom and you go to atm? Or no "
Sent,"2025-10-19 15:11:10","Yes I suppose"
Received,"2025-10-19 15:11:21","Well ask her first "
Received,"2025-10-19 15:11:32","I dont want to if I shouldn’t "
Sent,"2025-10-19 15:16:06","She said it’s okay"
Sent,"2025-10-19 15:17:57","Tell me when so I can go right away"
Received,"2025-10-19 15:18:18","Ok hang on she started to send then got sidetracked "
Sent,"2025-10-19 15:29:22","Say when"
Received,"2025-10-19 15:37:08","Sending "
Received,"2025-10-19 15:38:15","Sent "
Received,"2025-10-19 15:38:26",$30
Received,"2025-10-19 15:45:49","Thank you Dan "
Received,"2025-10-19 15:46:08","Sorry it took so long "
Sent,"2025-10-19 16:18:56","Its okay"
Sent,"2025-10-19 16:19:01","I just got the money out and she’s making the call now"
Sent,"2025-10-19 16:19:08","I cannot believe this dog"
Received,"2025-10-19 16:24:32","Okay thanks "
Received,"2025-10-19 16:24:38","I can’t believe that either "
Received,"2025-10-19 16:24:59","What was he thinking "
Sent,"2025-10-19 16:50:13","Hes an idiot\"
Sent,"2025-10-19 16:50:18","I’m stuck with 2 idiots today"
Sent,"2025-10-19 16:50:21","3 actually"
Sent,"2025-10-19 16:50:24","4 if you count you"
Received,"2025-10-19 16:50:27","I was gonna say "
Received,"2025-10-19 16:50:29",3
Received,"2025-10-19 16:50:34",lol
Received,"2025-10-19 17:30:33","Has he answered "
Sent,"2025-10-19 17:55:38",Maybe
Sent,"2025-10-19 17:55:39","Maybe not"
Received,"2025-10-19 17:55:50","😒😒"
Sent,"2025-10-19 17:55:52","I’m sworn to secrecy"
Received,"2025-10-19 17:55:57","No you aren’t "
Sent,"2025-10-19 17:56:14","Even still"
Sent,"2025-10-19 17:56:16","You’ll never know"
Received,"2025-10-19 17:56:20","Tell me. "
Sent,"2025-10-19 17:56:25","No he didn’t"
